84, -2.8828, 9.1629, 3.1922
284, -2.9250, 6.3953, 5.3298
484, -3.1649, 5.8865, 6.3336
684, -2.6699, 5.7494, 6.5426
884, -2.7372, 5.4267, 7.0220
1084, -2.7050, 4.9286, 7.3036
1284, -2.9386, 4.0401, 7.8658
1484, -2.6120, 4.1202, 7.9465
1684, -2.4862, 3.6365, 8.2730
1884, -3.0362, 2.3702, 8.3256
2084, -3.2015, 2.4057, 8.4955
2284, -3.6765, 2.4316, 7.9261
2484, -1.6283, 6.8144, 6.2821
2684, 0.4531, 9.3269, 3.1110
2884, -1.0603, 9.6543, 2.4967
3086, -1.0797, 8.1404, -3.7157
3285, -0.5568, 11.6055, 0.1557
3490, -1.0458, 9.1376, -0.8390
3684, -1.4428, 7.8824, -0.9772
4093, -1.6098, 9.3934, -1.6467
4285, -1.9927, 7.8877, -2.1075
4490, -0.3801, 9.4180, 0.6876
4686, 0.1610, 9.6155, -1.7183
4888, -0.8264, 9.4804, -1.3584
5089, -3.2643, 9.2019, -0.6514
5298, -3.5215, 7.8015, -2.8452
5489, -2.9787, 8.6531, -1.5758
5693, -0.8763, 9.9820, -1.6439
5886, -1.4673, 9.4828, -1.7879
6088, -1.0247, 9.5064, -1.3355
6286, -1.2800, 8.8505, -0.9745
6487, -1.7066, 9.6231, -1.0488
6683, -2.1977, 8.9157, -1.3738
6888, -1.6894, 8.2815, -1.9082
7089, -3.9320, 8.5511, -2.0502
7283, -2.0850, 9.8843, -0.9452
7483, -2.2168, 9.7211, -2.4473
7683, -2.9149, 9.6363, -1.1215
7883, -0.7935, 9.5098, -1.5832
8083, 2.3214, 8.8934, 0.4776
8283, -4.0058, 7.1961, -2.5968
8483, 1.0642, 15.5529, 2.4657
8683, -1.1697, 10.1162, -2.1687
8883, -1.7310, 9.5572, -1.8616
9083, -1.5806, 9.2847, -1.4891
9283, -1.8270, 9.2930, -1.6377
9483, -0.0817, 10.5371, -2.7525
9682, -3.1900, 9.5058, -2.6865
9882, -3.9249, 8.7390, -1.7533
10083, -2.8909, 8.8385, -1.8748
10282, -1.0353, 8.1487, -1.1369
10482, -4.8761, 7.7260, -1.8596
10682, -3.6100, 8.6327, -0.9001
10882, -2.5871, 8.9698, -2.2719
11082, -1.6422, 9.4737, -1.4104
11282, -1.4799, 9.4258, -1.7614
11481, -1.7341, 9.5370, -1.1115
11682, -0.8010, 9.6438, -0.1782
11880, -0.3638, 9.7491, -1.4593
12080, -0.2905, 10.2241, -1.5185
12281, -1.1118, 9.5415, -1.4839
12480, 0.7835, 10.5706, 0.9229
12680, 2.7191, 11.4542, 3.2225
12881, -0.1303, 9.7218, -1.3927
13081, -0.2584, 9.4618, -0.8869
13281, -0.0331, 9.5121, -1.2610
13481, -0.2178, 9.7087, -2.4416
13681, -0.6015, 9.8067, -2.0378
13880, -0.5330, 9.7062, -1.6041
14081, 0.3239, 9.0704, -1.4011
14283, 0.5555, 9.4959, -0.9598
14481, 0.1114, 9.9299, -0.5093
14682, 0.2615, 9.4207, -0.6884
14881, -1.6505, 8.9942, -0.1864
15084, -3.4999, 9.0167, 0.5349
15282, -2.5439, 9.4227, 0.7023
15480, -2.0479, 9.4515, 0.9525
15681, -2.6180, 9.1530, -0.2447
15879, -2.5393, 9.3781, -1.8064
16080, -2.3295, 9.5759, -1.6883
16280, -2.5297, 6.0188, -1.1201
16480, -1.7381, 7.2285, -1.8577
16680, -5.0464, 6.9168, -1.0398
16880, -7.2173, 4.5422, 0.7576
17080, -0.0802, 12.4986, 2.6479
17279, -0.6256, 7.7042, 2.7460
17479, 0.7936, 9.7075, -1.6541
17679, -3.0627, -0.5700, -7.8844
17879, -16.9288, 0.6684, -11.2135
18079, -9.2687, 15.3580, -6.3807
18279, -8.4477, 1.4118, -4.4504
18479, -4.4899, 7.0579, 1.4399
18686, 3.8440, 15.9329, 3.9698
18879, -4.7843, 4.8296, 0.2534
19079, 0.6528, 10.2906, 4.2276
19277, 7.1710, 12.3669, 7.6451
19480, -2.8025, 10.8996, -0.9643
19682, -6.4865, 6.6362, -3.8535
19878, -5.1957, 7.2921, -7.3775
20081, -6.2719, 8.3178, -6.9638
20279, -6.3991, 14.3788, -4.9417
20478, -7.7509, 3.9941, -2.2804
20688, -15.7027, -5.2972, -2.3437
20878, -3.0001, 10.4191, -4.9776
21083, -4.4810, 4.9104, -5.6955
