26788, -14.3467, 2.5632, -11.3970
26994, -2.1339, 15.1951, -6.4533
27191, 7.9931, 14.1487, -0.6756
27392, 3.5797, 8.3724, -3.6680
27591, 0.6188, 1.6514, -10.8697
27790, 5.2681, 9.0183, -4.8799
27989, 9.6055, 18.1765, -3.2539
28192, 3.4012, 18.2093, 1.5949
28389, -12.7509, -5.9616, 9.5946
28588, -4.5204, -0.7110, 4.0570
28784, 0.6038, 8.7285, -1.0313
28988, -7.3782, 9.8219, -0.5201
29185, -0.9781, 9.9884, -4.5661
29385, 2.0484, 8.5913, -5.0189
29584, 0.1900, 9.8488, -2.7553
29789, -1.0352, 9.7921, -2.3115
29982, -1.3168, 9.7115, -2.3317
30187, -0.2612, 11.0281, -2.6832
30381, 0.6664, 9.6191, -0.1577
30584, -14.4584, 7.3451, -4.4294
30798, -13.8918, 7.5806, -5.7092
30984, -7.1653, 14.9982, -7.4661
31182, -4.5522, 0.4871, -6.9794
31380, -16.3686, 9.3579, -13.0603
31582, -0.9663, 18.1124, -5.6163
31779, 8.2541, 19.3969, -2.0414
31985, 1.9377, 8.2757, 0.4286
32182, -7.0369, 16.8024, 15.7162
32378, -16.3793, 14.8072, -6.6419
32575, -14.0113, -8.7405, -7.5977
32800, -18.8179, 14.3183, -14.1806
32975, -19.8506, 19.3969, -5.4259
33178, 13.6729, 17.9507, 1.3682
33374, 11.9346, 3.0941, 2.1421
33576, -7.1667, -1.3254, -12.4361
33774, 7.9630, 17.0312, -12.3936
33976, 2.8567, 7.8058, -6.1856
34176, -10.7446, 18.2193, -4.1865
34372, -9.5041, 14.3242, -9.3056
34572, 17.1518, 19.0095, -0.2842
34773, 1.7728, -0.4609, -0.8481
34971, -18.7910, 7.1182, -4.3405
35173, -13.5784, 14.4164, -2.5540
35369, 16.3216, 6.7709, 0.8884
35573, -8.4102, 3.2294, -6.3287
35770, -19.7008, 11.1384, -5.1812
35973, 2.2170, 13.1389, -12.1119
36172, 6.0985, 8.1770, -6.5360
36572, -8.0514, 1.9212, -4.0748
36766, -7.3014, 13.5175, -4.2741
36968, 10.3022, 6.6058, -10.4309
37170, 0.1218, 11.0554, -2.1540
37367, 0.0354, 10.2528, -4.3767
37567, 0.4102, 0.9178, 1.8330
37767, -11.7979, 13.5648, -7.2321
37966, 0.1720, 8.6950, -2.8932
38165, 0.9561, 9.4238, -1.5963
38362, 0.9695, 9.3969, -2.5849
38565, 0.4387, 9.3720, -2.7145
38761, 0.5210, 9.4294, -2.6214
38969, 0.4546, 9.8135, -2.6398
39163, 3.8109, 10.5547, -2.2835
39362, 5.2761, 10.3010, -1.8748
39571, 0.1669, 14.1034, -0.4298
39761, -10.8441, 3.4967, -2.4622
39962, -11.4394, 9.0751, -8.5910
40161, -2.1773, 5.1989, -9.4498
40374, -9.7840, 4.6281, -4.4520
40562, -13.5866, 17.5542, -4.3331
40759, 8.8153, 9.8986, 4.1028
40960, 2.6190, 7.5992, -0.9120
41164, -12.9692, 6.7522, -5.7905
41356, -14.3310, 11.4737, -4.2104
41557, -14.6409, 2.0634, -1.8335
41756, 0.9421, 9.7377, -6.0443
41956, 0.8151, 15.5191, -3.4829
42154, -4.9171, -1.8144, 3.3752
42354, -9.8282, -9.9034, 1.6951
42555, 12.6818, 15.6025, -4.7259
42754, 2.5983, 18.1166, -1.4023
42951, -12.2140, 5.3223, -3.8855
43154, -7.1878, -6.6619, -14.3600
43356, 16.6016, 14.2622, -2.8175
43553, 7.1855, 12.7468, -0.1023
43753, 6.1758, 9.0710, 9.8408
43948, 16.5862, 19.3969, 10.7653
44152, 9.5870, 16.5419, -4.8972
44353, 1.1979, 8.1237, -3.0821
44551, 1.5208, 8.9789, 9.0269
44752, 13.8032, 16.9446, 9.0071
44946, 11.8858, 13.4382, -5.9458
45149, 2.0172, 9.4817, -3.9851
45351, 5.8450, 10.4050, 7.2814
45547, 16.2190, 19.3969, 7.4136
45748, 11.5393, 19.3969, -6.1552
45946, 2.4437, 10.4836, -2.6246
46147, -2.3292, -9.1801, -9.6290
46348, 10.6557, -2.4399, -14.7229
46543, 11.4256, 17.9388, -6.6889
46745, -2.5741, 13.7142, -0.0448
46941, -14.2160, 13.7367, -0.3382
47146, -11.7359, 13.7126, -7.9825
47346, -9.1831, 6.9001, -7.9696
47545, -17.1081, 12.7742, -7.9896
47744, -19.8506, 11.9735, -7.6754
47955, 1.4237, 11.8886, -0.3812
48139, 5.7987, 4.2982, -0.6379
48342, -13.3105, 5.1026, -5.0922
48538, -6.7910, 16.8059, -1.8562
48739, 8.3575, 13.5522, -0.1688
48938, 2.5186, 5.0788, -3.3241
49145, -13.6098, 7.6944, -4.7514
49340, -4.7846, 16.2758, 1.7710
49540, 10.8381, 19.3969, 1.5884
49736, 8.2875, 11.9558, 3.9989
49955, -4.2584, -9.9460, 1.2270
50138, 9.3368, 5.8795, -3.5835
50337, 4.4509, 9.2145, -3.5750
50535, -11.5712, 10.7311, -3.9170
50736, -4.6485, 7.8144, -9.0650
50934, -7.1458, 7.8719, -9.0173
51132, -10.8870, -0.8654, -7.4490
51335, -17.3214, 12.3582, -8.7938
51533, -8.1558, 17.1102, -4.1201
51732, 13.0296, 18.5466, 0.3153
51933, 4.3600, 3.0841, -1.5145
52131, -15.1020, 9.6634, -8.5155
52331, -7.9823, 18.0391, 0.6988
52528, 8.1891, 17.9832, 1.0346
52728, 9.9394, 6.9621, 1.9802
52934, 3.5982, -0.7181, -13.3133
53126, 7.5634, 14.0462, -5.6275
53330, 14.1745, 19.1381, -2.6684
53534, -3.3779, 7.2913, -0.5786
53727, -13.4830, -15.4265, -16.4558
53930, 13.5162, 12.2073, -6.9538
54127, -1.2268, -0.8349, -2.3816
54325, -17.6616, 15.9062, -6.4021
54532, -19.8506, 10.2997, -13.1966
54724, 2.8492, 17.1855, -5.7652
54928, -8.0502, -4.6695, -6.9462
55124, -18.7656, 12.4495, -17.7345
55328, -8.7848, 14.7353, -4.7739
55522, 15.6750, 17.3028, 0.3056
55726, -3.4746, -0.9172, -3.9889
55924, -18.7054, 7.5696, -13.1076
56128, -3.3176, 18.6958, 0.4229
56322, 12.2124, 13.9992, -1.4043
56523, 7.4886, 3.4883, 1.6950
56720, -6.2919, 3.7338, -10.6779
56924, 7.2702, 18.9507, -3.4757
57120, 9.5123, 19.3969, -0.1453
57320, -3.3141, 3.7818, 1.9546
57723, -19.7976, -19.5535, 19.1007
57922, 18.9734, 16.4272, -2.2255
58120, -4.8117, 7.2845, -4.2168
58318, -9.2813, 12.5198, -1.7312
58516, 18.4937, 12.4875, 6.8605
58718, 1.7012, 13.1734, -5.7218
58914, -9.1013, -6.7717, -3.2523
59115, -18.0183, 19.1190, -10.9922
59313, 7.3369, 15.7238, -9.3310
59535, 15.6744, 16.8109, -4.9472
59716, -8.5280, -7.2129, -5.3392
59915, -18.7753, 18.7022, -14.9318
60114, -6.2831, 13.4764, -3.3127
60313, 16.9829, 16.6643, -0.2488
60514, -1.2964, -1.1640, -3.4297
60716, -16.3593, 11.4967, -5.5577
60911, 7.1975, 19.3969, 1.5182
61112, 9.0307, 17.1135, -0.9050
61312, 9.3657, 4.8080, -1.1492
61509, 14.1601, 5.6266, -17.1688
61712, 17.4189, 17.7736, -3.8808
61913, 6.6106, 15.2615, 0.5023
62109, -4.0424, 8.5518, 2.4582
62309, 5.0605, 19.0451, -1.5442
62507, -5.4432, 11.2017, -8.4004
62715, -14.3243, -4.3662, -9.0854
62907, -16.7611, 18.8877, -10.8602
63106, -0.3922, 17.8220, -4.6520
63311, 15.5401, 14.4238, 2.4961
63504, -1.4056, 3.2374, -0.4638
63708, -10.5110, 13.1089, -1.3909
63908, 11.8776, 19.2036, -2.4741
64103, 6.8060, 15.1417, -3.2526
64302, 5.9904, 10.7525, 3.9506
64504, 19.1488, 18.3708, 10.5147
64704, 11.6370, 13.6328, -7.2980
64903, -2.5405, 7.1644, -2.8517
65114, 6.6069, 9.8714, 8.8849
65300, 8.7201, 16.6368, 8.3831
65502, -11.6811, 3.9644, -7.9550
65702, -16.3775, 1.3753, -6.9513
65901, -13.3694, 15.7718, -8.1490
66099, 5.7118, 13.6246, -3.3143
66311, 10.3281, 9.9302, -0.9350
66502, -9.7914, 2.7672, -6.0179
66702, -16.6133, 15.4467, -4.6042
66900, 0.8947, 18.0451, 2.4575
67103, 11.2015, 9.6623, 0.2917
67296, -7.7295, 6.1859, -1.9272
67505, -5.0172, 15.4726, 0.6746
67695, 12.3790, 19.3969, 2.9982
67903, 4.6470, 11.6749, -0.1897
68094, 7.4578, 11.0220, 9.2241
68310, 19.1488, 15.7350, 10.4565
68498, 16.0304, 15.6551, 0.9049
68698, 2.1449, 11.6202, 1.8604
68894, -14.3541, -8.3501, 5.6953
69104, -9.7492, -0.7202, -2.9870
69293, -5.6525, 5.8143, -9.1700
69496, -15.1742, 9.5112, -7.5883
69690, -19.7775, 5.4798, 4.0298
69896, -3.6642, 8.2174, 3.5039
70089, -4.1109, 4.1070, -6.4435
70306, -17.1247, 8.7771, -11.0012
70490, -14.5422, 17.4165, -10.1883
70689, 7.3071, 17.6723, -3.4953
70888, 10.5194, 8.9505, 0.1236
71089, -10.4908, 7.2362, -3.4423
71287, -0.8262, 15.9092, -2.2285
71492, 11.1161, 17.0740, -1.1646
71687, 5.1038, 11.8759, -2.2815
71891, 1.4317, -0.6243, 3.2587
72088, 2.1223, 11.0112, 2.3996
72290, 7.2283, 15.2290, 0.3148
72488, 1.9362, 7.2849, -0.5889
72684, 4.9802, -2.2804, -14.1710
72886, 11.5315, 11.3485, -8.5077
