49045, -1.9353, 9.8605, 0.6056
49250, -1.4112, 9.4822, 0.7373
49451, -3.7122, 9.4263, 0.1989
49646, -3.1746, 8.5306, 0.1783
49846, -1.6097, 8.7794, -0.4889
50047, -1.4104, 9.5578, -0.3559
50247, -1.5434, 10.0134, -0.5205
50447, -1.9021, 9.3917, -1.3769
50647, -2.4337, 9.8407, -0.8763
50848, -2.0766, 10.5717, -1.6913
51048, -1.2319, 11.1344, 2.7784
51248, -3.1466, 6.8385, 8.7773
51449, -4.7699, 0.9744, 7.1146
51649, -3.2984, -0.5647, 5.7976
51848, -0.9364, 3.9134, 4.9875
52049, -0.8204, 3.6155, 6.0112
52250, 0.5798, 2.3144, 8.5643
52449, 1.1131, 1.8367, 8.7125
52650, -0.2300, 2.1441, 8.2429
52850, -0.2805, 2.2801, 8.4321
53050, -0.7394, 2.8837, 8.7121
53251, -0.7944, 2.8367, 8.9244
53451, -0.6672, 2.6994, 8.6817
53651, -0.3373, 2.6233, 8.7520
53852, -0.5821, 2.1867, 9.1137
54052, -0.5513, 2.5187, 8.8353
54252, -0.2223, 2.1484, 9.6028
